date,currency,rate_to_usd
2025-11-14,INR,0.01248596
2025-11-17,INR,0.01248594
2025-11-18,INR,0.01248595
2025-11-19,INR,0.01248595
2025-11-20,INR,0.01248594
2025-11-21,INR,0.01248595
2025-11-24,INR,0.01248595
2025-11-25,INR,0.01248596
2025-11-26,INR,0.01248596
2025-11-27,INR,0.01248595
2025-11-28,INR,0.01248595
2025-12-01,INR,0.01271133
2025-12-02,INR,0.01271134
2025-12-03,INR,0.01271134
2025-12-04,INR,0.01271133
2025-12-05,INR,0.01271137
2025-12-08,INR,0.01271135
2025-12-09,INR,0.01271133
2025-12-10,INR,0.01271133
2025-12-11,INR,0.01271129
2025-12-12,INR,0.01271131
2025-12-15,INR,0.01271133
2025-12-16,INR,0.0127114
2025-12-17,INR,0.01271129
2025-12-18,INR,0.01271135
2025-12-19,INR,0.01271132
2025-12-22,INR,0.01271136
2025-12-23,INR,0.01271132
2025-12-24,INR,0.01271133
2025-12-25,INR,0.01271131
2025-12-26,INR,0.0127113
2025-12-29,INR,0.01271135
2025-12-31,INR,0.01271132
2026-01-12,INR,0.01281725
2026-01-13,INR,0.01281718
2026-01-14,INR,0.0128172
2026-01-15,INR,0.01281723
2026-01-16,INR,0.01281728
2026-01-19,INR,0.01281722
2026-01-20,INR,0.01281721
2026-01-21,INR,0.01281724
2026-01-22,INR,0.01281723
2026-01-23,INR,0.01281722
2026-01-26,INR,0.0128172
2026-01-27,INR,0.0128172
2026-01-28,INR,0.01281722
2026-01-29,INR,0.01281721
2026-01-30,INR,0.0128171
2026-02-02,INR,0.01302592
2026-02-03,INR,0.01302591
2026-02-04,INR,0.01302593
2026-02-05,INR,0.01302592
2026-02-06,INR,0.01302592
2026-02-09,INR,0.01302591
2026-02-10,INR,0.01302592
2026-02-11,INR,0.01302591
2026-02-12,INR,0.01302594
2026-02-13,INR,0.01302593
2026-02-16,INR,0.01302594
2026-02-17,INR,0.01302603
2026-02-18,INR,0.01302593
2026-02-19,INR,0.01302593
2026-02-24,INR,0.01302587
2026-02-25,INR,0.01302585
2026-02-26,INR,0.01302595
2026-02-27,INR,0.01302592
2026-03-02,INR,0.01241003
2026-03-03,INR,0.01241005
2026-03-04,INR,0.01241002
2026-03-05,INR,0.01241002
2026-03-06,INR,0.01241003
2026-03-10,INR,0.01241007
2026-03-11,INR,0.01241002
2026-03-12,INR,0.01241002
2026-03-13,INR,0.01241003
2026-03-16,INR,0.01241003
2026-03-17,INR,0.01241004
2026-03-18,INR,0.01241008
2026-03-19,INR,0.01241002
2026-03-20,INR,0.01241003
2026-03-23,INR,0.01241002
2026-03-24,INR,0.01241003
2026-03-25,INR,0.01241003
2026-03-26,INR,0.01240998
2026-03-27,INR,0.01241001
2026-03-30,INR,0.01241003
2026-03-31,INR,0.01241002
2026-04-01,INR,0.01249064
2026-04-02,INR,0.01249062
2018-01-02,PLN,0.29325092
2018-01-03,PLN,0.29325451
2018-01-04,PLN,0.29325223
2018-01-05,PLN,0.29325575
2018-01-08,PLN,0.29325464
2018-01-09,PLN,0.29325529
2018-01-10,PLN,0.29325534
2018-01-11,PLN,0.29325578
2018-01-12,PLN,0.29325514
2018-01-15,PLN,0.29325484
2018-01-16,PLN,0.29325495
2018-01-17,PLN,0.29325818
2018-01-18,PLN,0.29325635
2018-01-19,PLN,0.29325521
2018-01-22,PLN,0.29325433
2018-01-23,PLN,0.29325347
2018-01-24,PLN,0.29325233
2018-01-25,PLN,0.29325507
2018-01-26,PLN,0.29325453
2018-01-29,PLN,0.29325443
2018-01-30,PLN,0.29325779
2018-01-31,PLN,0.2932549
2018-02-01,PLN,0.29673691
2018-02-02,PLN,0.29673549
2018-02-05,PLN,0.2967361
2018-02-06,PLN,0.29673596
2018-02-07,PLN,0.29673754
2018-02-08,PLN,0.29673747
2018-02-09,PLN,0.29673547
2018-02-12,PLN,0.29673499
2018-02-13,PLN,0.2967364
2018-02-14,PLN,0.29673519
2018-02-15,PLN,0.29673653
2018-02-16,PLN,0.29673146
2018-02-19,PLN,0.29673541
2018-02-20,PLN,0.29673464
2018-02-21,PLN,0.2967392
2018-02-22,PLN,0.29673737
2018-02-23,PLN,0.29673624
2018-02-26,PLN,0.29673657
2018-02-27,PLN,0.29673609
2018-02-28,PLN,0.29673664
2018-03-01,PLN,0.29325552
2018-03-02,PLN,0.29325502
2018-03-05,PLN,0.29325473
2018-03-06,PLN,0.29325521
2018-03-07,PLN,0.29325578
2018-03-08,PLN,0.2932555
2018-03-09,PLN,0.293255
2018-03-12,PLN,0.29325337
2018-03-13,PLN,0.29325537
2018-03-14,PLN,0.29325538
2018-03-15,PLN,0.29325482
2018-03-16,PLN,0.29325324
2018-03-19,PLN,0.29325589
2018-03-20,PLN,0.29325528
2018-03-21,PLN,0.29325571
2018-03-22,PLN,0.29325593
2018-03-23,PLN,0.2932554
2018-03-26,PLN,0.29325458
2018-03-27,PLN,0.2932558
2018-03-28,PLN,0.29325704
2018-03-29,PLN,0.29325281
2018-03-30,PLN,0.29325459
2018-04-03,PLN,0.29325458
2018-04-04,PLN,0.29325476
2018-04-05,PLN,0.29325449
2018-04-06,PLN,0.29325823
2018-04-09,PLN,0.29325515
2018-04-10,PLN,0.29325591
2018-04-11,PLN,0.29325423
2018-04-12,PLN,0.29325509
2018-04-13,PLN,0.29325814
2018-04-16,PLN,0.29325393
2018-04-17,PLN,0.29325501
2018-04-18,PLN,0.29325608
2018-04-19,PLN,0.29325555
2018-04-20,PLN,0.2932558
2018-04-21,PLN,0.29326528
2018-04-23,PLN,0.29325477
2018-04-24,PLN,0.29325399
2018-04-25,PLN,0.29325597
2018-04-26,PLN,0.2932561
2018-04-27,PLN,0.29325488
2018-04-30,PLN,0.29325515
2018-05-02,PLN,0.27624681
2018-05-04,PLN,0.27624485
2018-05-07,PLN,0.27624434
2018-05-08,PLN,0.27624188
2018-05-09,PLN,0.27624327
2018-05-10,PLN,0.27624206
2018-05-11,PLN,0.27624274
2018-05-14,PLN,0.27624302
2018-05-15,PLN,0.27624375
2018-05-16,PLN,0.27624336
2018-05-17,PLN,0.27624386
2018-05-18,PLN,0.27624374
2018-05-21,PLN,0.27624212
2018-05-22,PLN,0.27624378
2018-05-23,PLN,0.27624165
2018-05-24,PLN,0.27624579
2018-05-25,PLN,0.27624308
2018-05-28,PLN,0.27624433
2018-05-29,PLN,0.27624291
2018-05-30,PLN,0.27624205
2018-06-01,PLN,0.27173865
2018-06-04,PLN,0.27173975
2018-06-05,PLN,0.27173916
2018-06-06,PLN,0.27173944
2018-06-07,PLN,0.27173865
2018-06-08,PLN,0.27173922
2018-06-11,PLN,0.27174034
2018-06-12,PLN,0.27173916
2018-06-13,PLN,0.27173818
2018-06-14,PLN,0.27173975
2018-06-15,PLN,0.27173957
2018-06-18,PLN,0.27173693
2018-06-19,PLN,0.2717388
2018-06-20,PLN,0.27173768
2018-06-21,PLN,0.27174036
2018-06-25,PLN,0.27173976
2018-06-26,PLN,0.27173828
2018-06-27,PLN,0.27174006
2018-06-28,PLN,0.2717394
2018-06-29,PLN,0.27173803
2018-07-02,PLN,0.27100319
2018-07-03,PLN,0.27100197
2018-07-04,PLN,0.2710035
2018-07-05,PLN,0.27100224
2018-07-06,PLN,0.27100252
2018-07-09,PLN,0.27100248
2018-07-10,PLN,0.27100397
2018-07-11,PLN,0.27100191
2018-07-12,PLN,0.27100178
2018-07-13,PLN,0.2710043
2018-07-16,PLN,0.27100226
2018-07-17,PLN,0.2710039
2018-07-18,PLN,0.27100143
2018-07-19,PLN,0.27100231
2018-07-20,PLN,0.27100272
2018-07-23,PLN,0.27100344
2018-07-24,PLN,0.27100294
2018-07-25,PLN,0.27100063
2018-07-26,PLN,0.27100416
2018-07-27,PLN,0.2710043
2018-07-30,PLN,0.27100338
2018-07-31,PLN,0.27100155
2018-08-01,PLN,0.26954243
2018-08-02,PLN,0.26954047
2018-08-03,PLN,0.26954031
2018-08-06,PLN,0.26954304
2018-08-07,PLN,0.26954138
2018-08-08,PLN,0.26954171
2018-08-09,PLN,0.26954158
2018-08-10,PLN,0.26954197
2018-08-13,PLN,0.26954076
2018-08-14,PLN,0.26954187
2018-08-16,PLN,0.26954464
2018-08-17,PLN,0.26955221
2018-08-20,PLN,0.26954116
2018-08-21,PLN,0.26954168
2018-08-22,PLN,0.26954266
2018-08-23,PLN,0.26954123
2018-08-24,PLN,0.26954183
2018-08-27,PLN,0.26954127
2018-08-28,PLN,0.26954096
2018-08-29,PLN,0.26954246
2018-08-30,PLN,0.26954106
2018-08-31,PLN,0.26954428
2018-09-03,PLN,0.2710019
2018-09-04,PLN,0.27100099
2018-09-05,PLN,0.27100286
2018-09-06,PLN,0.27100281
2018-09-07,PLN,0.27100252
2018-09-10,PLN,0.27100315
2018-09-11,PLN,0.27100315
2018-09-12,PLN,0.27100302
2018-09-13,PLN,0.27100143
2018-09-14,PLN,0.27100154
2018-09-17,PLN,0.271002
2018-09-18,PLN,0.27100246
2018-09-19,PLN,0.27100209
2018-09-20,PLN,0.27100246
2018-09-21,PLN,0.27100345
2018-09-24,PLN,0.27100325
2018-09-25,PLN,0.27100178
2018-09-26,PLN,0.27100454
2018-09-27,PLN,0.27100223
2018-09-28,PLN,0.27100084
2018-10-01,PLN,0.26737966
2018-10-02,PLN,0.26738003
2018-10-03,PLN,0.2673796
2018-10-04,PLN,0.26738037
2018-10-05,PLN,0.26737983
2018-10-08,PLN,0.26737986
2018-10-09,PLN,0.2673788
2018-10-10,PLN,0.26738078
2018-10-11,PLN,0.26737958
2018-10-12,PLN,0.26737981
2018-10-15,PLN,0.2673784
2018-10-16,PLN,0.26737848
2018-10-17,PLN,0.26737846
2018-10-18,PLN,0.26737853
2018-10-19,PLN,0.26737969
2018-10-22,PLN,0.26737931
2018-10-23,PLN,0.26737904
2018-10-24,PLN,0.26738004
2018-10-25,PLN,0.26737938
2018-10-29,PLN,0.26737865
2018-10-30,PLN,0.2673794
2018-10-31,PLN,0.26738039
2018-11-02,PLN,0.26454942
2018-11-05,PLN,0.26455065
2018-11-06,PLN,0.26455075
2018-11-07,PLN,0.26454991
2018-11-08,PLN,0.26455111
2018-11-09,PLN,0.2645496
2018-11-13,PLN,0.26455043
2018-11-14,PLN,0.2645504
2018-11-15,PLN,0.26455048
2018-11-16,PLN,0.26455036
2018-11-19,PLN,0.26455104
2018-11-20,PLN,0.26454983
2018-11-21,PLN,0.26455076
2018-11-22,PLN,0.26455112
2018-11-23,PLN,0.26455078
2018-11-26,PLN,0.26455026
2018-11-27,PLN,0.26455029
2018-11-28,PLN,0.26455022
2018-11-29,PLN,0.26455087
2018-11-30,PLN,0.26454738
2018-12-03,PLN,0.26525166
2018-12-04,PLN,0.26525172
2018-12-05,PLN,0.26525254
2018-12-06,PLN,0.26525139
2018-12-07,PLN,0.26525295
2018-12-10,PLN,0.26525342
2018-12-11,PLN,0.26525288
2018-12-12,PLN,0.26525212
2018-12-13,PLN,0.26525228
2018-12-14,PLN,0.26525131
2018-12-17,PLN,0.26525176
2018-12-18,PLN,0.26525293
2018-12-19,PLN,0.26525152
2018-12-20,PLN,0.26525271
2018-12-21,PLN,0.26525168
2018-12-27,PLN,0.26525225
2018-12-28,PLN,0.26525293
2018-12-31,PLN,0.26525346
2019-01-02,PLN,0.26666669
2019-01-03,PLN,0.26666725
2019-01-04,PLN,0.26666627
2019-01-07,PLN,0.26666898
2019-01-08,PLN,0.2666673
2019-01-09,PLN,0.26666691
2019-01-10,PLN,0.26666642
2019-01-11,PLN,0.26666621
2019-01-14,PLN,0.2666666
2019-01-15,PLN,0.26666658
2019-01-16,PLN,0.26666685
2019-01-17,PLN,0.26666695
2019-01-18,PLN,0.2666672
2019-01-21,PLN,0.26666675
2019-01-22,PLN,0.26666628
2019-01-23,PLN,0.26666707
2019-01-24,PLN,0.26666605
2019-01-25,PLN,0.26666588
2019-01-28,PLN,0.26666705
2019-01-29,PLN,0.26666669
2019-01-30,PLN,0.26666622
2019-01-31,PLN,0.26666672
2019-02-01,PLN,0.26315771
2019-02-04,PLN,0.26315767
2019-02-05,PLN,0.26315737
2019-02-06,PLN,0.26315773
2019-02-07,PLN,0.26315779
2019-02-08,PLN,0.26315871
2019-02-11,PLN,0.26315978
2019-02-12,PLN,0.26315846
2019-02-13,PLN,0.2631578
2019-02-14,PLN,0.26315746
2019-02-15,PLN,0.26315774
2019-02-18,PLN,0.26315765
2019-02-19,PLN,0.26315938
2019-02-20,PLN,0.26315751
2019-02-21,PLN,0.26315889
2019-02-22,PLN,0.26315779
2019-02-25,PLN,0.26315766
2019-02-26,PLN,0.26315914
2019-02-27,PLN,0.26315742
2019-02-28,PLN,0.26315695
2019-03-01,PLN,0.26315777
2019-03-04,PLN,0.26315776
2019-03-05,PLN,0.2631581
2019-03-06,PLN,0.26315778
2019-03-07,PLN,0.26315755
2019-03-08,PLN,0.26315696
2019-03-11,PLN,0.26316073
2019-03-12,PLN,0.26315862
2019-03-13,PLN,0.26315795
2019-03-14,PLN,0.26315533
2019-03-15,PLN,0.26315939
2019-03-17,PLN,0.26315075
2019-03-18,PLN,0.26315773
2019-03-19,PLN,0.26315777
2019-03-20,PLN,0.26315767
2019-03-21,PLN,0.26315752
2019-03-22,PLN,0.26315646
2019-03-25,PLN,0.26316043
2019-03-26,PLN,0.26315949
2019-03-27,PLN,0.26315787
2019-03-28,PLN,0.26315688
2019-03-29,PLN,0.26315989
2019-04-01,PLN,0.26246784
2019-04-02,PLN,0.26246868
2019-04-03,PLN,0.26246769
2019-04-04,PLN,0.26246632
2019-04-05,PLN,0.26246746
2019-04-08,PLN,0.26246739
2019-04-09,PLN,0.26246817
2019-04-10,PLN,0.26246723
2019-04-11,PLN,0.26246833
2019-04-12,PLN,0.26246818
2019-04-15,PLN,0.26246785
2019-04-16,PLN,0.26246785
2019-04-17,PLN,0.26246663
2019-04-18,PLN,0.26246818
2019-04-19,PLN,0.26246798
2019-04-23,PLN,0.26246736
2019-04-24,PLN,0.26246902
2019-04-25,PLN,0.26246878
2019-04-26,PLN,0.2624682
2019-04-29,PLN,0.26246801
2019-04-30,PLN,0.26246724
2019-05-02,PLN,0.26109305
2019-05-06,PLN,0.26109715
2019-05-07,PLN,0.26109609
2019-05-08,PLN,0.26109657
2019-05-09,PLN,0.26109739
2019-05-10,PLN,0.26109452
2019-05-13,PLN,0.26109689
2019-05-14,PLN,0.26109565
2019-05-15,PLN,0.2610974
2019-05-16,PLN,0.26109695
2019-05-17,PLN,0.2611059
2019-05-20,PLN,0.26109642
2019-05-21,PLN,0.26109585
2019-05-22,PLN,0.26109835
2019-05-23,PLN,0.26109522
2019-05-24,PLN,0.26109523
2019-05-27,PLN,0.26109763
2019-05-28,PLN,0.26109717
2019-05-29,PLN,0.26109638
2019-05-30,PLN,0.26109727
2019-05-31,PLN,0.26109685
2019-06-03,PLN,0.26525132
2019-06-04,PLN,0.26525166
2019-06-05,PLN,0.26525215
2019-06-06,PLN,0.26525275
2019-06-07,PLN,0.26525327
2019-06-10,PLN,0.26525252
2019-06-11,PLN,0.26525203
2019-06-12,PLN,0.26525168
2019-06-13,PLN,0.26525316
2019-06-14,PLN,0.2652524
2019-06-17,PLN,0.26525275
2019-06-18,PLN,0.26525159
2019-06-19,PLN,0.26525097
2019-06-24,PLN,0.26525251
2019-06-25,PLN,0.26525022
2019-06-26,PLN,0.26525296
2019-06-27,PLN,0.26525125
2019-06-28,PLN,0.26525267
2019-07-01,PLN,0.26385164
2019-07-02,PLN,0.26385259
2019-07-03,PLN,0.26385171
2019-07-04,PLN,0.26385291
2019-07-05,PLN,0.26385086
2019-07-08,PLN,0.26385106
2019-07-09,PLN,0.26385262
2019-07-10,PLN,0.2638543
2019-07-11,PLN,0.26385275
2019-07-12,PLN,0.26385367
2019-07-15,PLN,0.26385319
2019-07-16,PLN,0.26385184
2019-07-17,PLN,0.26385285
2019-07-18,PLN,0.26385164
2019-07-19,PLN,0.26384951
2019-07-22,PLN,0.26385236
2019-07-23,PLN,0.26385252
2019-07-24,PLN,0.26385421
2019-07-25,PLN,0.26385214
2019-07-26,PLN,0.26385069
2019-07-29,PLN,0.26385217
2019-07-30,PLN,0.2638524
2019-07-31,PLN,0.26385341
2019-08-01,PLN,0.25641076
2019-08-02,PLN,0.25641045
2019-08-05,PLN,0.2564106
2019-08-06,PLN,0.25641003
2019-08-07,PLN,0.25641036
2019-08-08,PLN,0.25640821
2019-08-09,PLN,0.25641157
2019-08-12,PLN,0.25640937
2019-08-13,PLN,0.25641148
2019-08-14,PLN,0.25641064
2019-08-16,PLN,0.25641099
2019-08-19,PLN,0.25641021
2019-08-20,PLN,0.25641059
2019-08-21,PLN,0.25641201
2019-08-22,PLN,0.25641186
2019-08-23,PLN,0.25641144
2019-08-26,PLN,0.25641099
2019-08-27,PLN,0.2564109
2019-08-28,PLN,0.25641028
2019-08-29,PLN,0.25641121
2019-08-30,PLN,0.25641121
2019-08-31,PLN,0.25638759
2019-09-02,PLN,0.253165
2019-09-03,PLN,0.2531662
2019-09-04,PLN,0.25316558
2019-09-05,PLN,0.25316591
2019-09-06,PLN,0.25316449
2019-09-09,PLN,0.25316515
2019-09-10,PLN,0.25316418
2019-09-11,PLN,0.25316435
2019-09-12,PLN,0.25316451
2019-09-13,PLN,0.25316444
2019-09-16,PLN,0.25316552
2019-09-17,PLN,0.25316474
2019-09-18,PLN,0.25316543
2019-09-19,PLN,0.25316429
2019-09-20,PLN,0.25316531
2019-09-23,PLN,0.25316523
2019-09-24,PLN,0.25316486
2019-09-25,PLN,0.25316481
2019-09-26,PLN,0.25316587
2019-09-27,PLN,0.25316412
2019-09-30,PLN,0.25316338
2019-10-01,PLN,0.25773162
2019-10-02,PLN,0.25773141
2019-10-03,PLN,0.25773144
2019-10-04,PLN,0.25773379
2019-10-07,PLN,0.25773193
2019-10-08,PLN,0.25773193
2019-10-09,PLN,0.25773352
2019-10-10,PLN,0.25773209
2019-10-11,PLN,0.25773251
2019-10-14,PLN,0.2577312
2019-10-15,PLN,0.25773187
2019-10-16,PLN,0.25773228
2019-10-17,PLN,0.25773108
2019-10-18,PLN,0.25773199
2019-10-21,PLN,0.2577314
2019-10-22,PLN,0.2577324
2019-10-23,PLN,0.25773215
2019-10-24,PLN,0.25773165
2019-10-25,PLN,0.25773165
2019-10-28,PLN,0.25773159
2019-10-29,PLN,0.25773234
2019-10-30,PLN,0.25773146
2019-10-31,PLN,0.25773295
2019-11-04,PLN,0.25839755
2019-11-05,PLN,0.25839781
2019-11-06,PLN,0.25839831
2019-11-07,PLN,0.25839864
2019-11-08,PLN,0.25839801
2019-11-12,PLN,0.25839789
2019-11-13,PLN,0.25839819
2019-11-14,PLN,0.25839891
2019-11-15,PLN,0.25840206
2019-11-18,PLN,0.25839886
2019-11-19,PLN,0.25839888
2019-11-20,PLN,0.25839754
2019-11-21,PLN,0.25839841
2019-11-22,PLN,0.25840012
2019-11-25,PLN,0.25839833
2019-11-26,PLN,0.25839825
2019-11-27,PLN,0.25839777
2019-11-28,PLN,0.25839826
2019-11-29,PLN,0.25839897
2019-12-02,PLN,0.26041522
2019-12-03,PLN,0.260417
2019-12-04,PLN,0.26041671
2019-12-05,PLN,0.26041743
2019-12-06,PLN,0.26041708
2019-12-09,PLN,0.26041615
2019-12-10,PLN,0.26041663
2019-12-11,PLN,0.26041652
2019-12-12,PLN,0.26041751
2019-12-13,PLN,0.26041664
2019-12-16,PLN,0.26041574
2019-12-17,PLN,0.2604176
2019-12-18,PLN,0.26041692
2019-12-19,PLN,0.2604178
2019-12-20,PLN,0.26041742
2019-12-23,PLN,0.26041681
2019-12-27,PLN,0.26041756
2019-12-29,PLN,0.26039252
2019-12-30,PLN,0.26041751
2019-12-31,PLN,0.26041725
2020-01-02,PLN,0.2617799
2020-01-03,PLN,0.26177774
2020-01-07,PLN,0.26177976
2020-01-08,PLN,0.26177981
2020-01-09,PLN,0.2617808
2020-01-10,PLN,0.26178106
2020-01-13,PLN,0.26177945
2020-01-14,PLN,0.26177887
2020-01-15,PLN,0.2617802
2020-01-16,PLN,0.26178026
2020-01-17,PLN,0.26178058
2020-01-18,PLN,0.26177565
2020-01-20,PLN,0.26177956
2020-01-21,PLN,0.26177914
2020-01-22,PLN,0.26178058
2020-01-23,PLN,0.2617791
2020-01-24,PLN,0.26177934
2020-01-25,PLN,0.26176775
2020-01-27,PLN,0.26177816
2020-01-28,PLN,0.26177979
2020-01-29,PLN,0.26177954
2020-01-30,PLN,0.26178001
2020-01-31,PLN,0.26177935
2020-02-03,PLN,0.25510268
2020-02-04,PLN,0.25510259
2020-02-05,PLN,0.25510223
2020-02-06,PLN,0.25510172
2020-02-07,PLN,0.25510226
2020-02-10,PLN,0.25510202
2020-02-11,PLN,0.25510043
2020-02-12,PLN,0.25510177
2020-02-13,PLN,0.25510244
2020-02-14,PLN,0.25510062
2020-02-15,PLN,0.25510319
2020-02-17,PLN,0.25510268
2020-02-18,PLN,0.25510186
2020-02-19,PLN,0.25510108
2020-02-20,PLN,0.25510253
2020-02-21,PLN,0.25510154
2020-02-22,PLN,0.25510135
2020-02-23,PLN,0.25510485
2020-02-24,PLN,0.25510276
2020-02-25,PLN,0.25510252
2020-02-26,PLN,0.25510231
2020-02-27,PLN,0.25510077
2020-02-28,PLN,0.25510088
2020-03-02,PLN,0.24937693
2020-03-03,PLN,0.24937664
2020-03-04,PLN,0.24937599
2020-03-05,PLN,0.24937684
2020-03-06,PLN,0.24937676
2020-03-07,PLN,0.24937138
2020-03-09,PLN,0.24937677
2020-03-10,PLN,0.24937737
2020-03-11,PLN,0.24937657
2020-03-12,PLN,0.24937631
2020-03-13,PLN,0.2493769
2020-03-16,PLN,0.24937889
2020-03-17,PLN,0.24937699
2020-03-18,PLN,0.24937525
2020-03-19,PLN,0.2493773
2020-03-20,PLN,0.24937654
2020-03-23,PLN,0.24937753
2020-03-24,PLN,0.24937577
2020-03-25,PLN,0.24937427
2020-03-26,PLN,0.24937661
2020-03-27,PLN,0.24937693
2020-03-29,PLN,0.24938396
2020-03-30,PLN,0.24937689
2020-03-31,PLN,0.24937744
2020-04-01,PLN,0.2392343
2020-04-02,PLN,0.23923319
2020-04-03,PLN,0.2392376
2020-04-06,PLN,0.23923604
2020-04-07,PLN,0.23923377
2020-04-08,PLN,0.23923561
2020-04-09,PLN,0.23923495
2020-04-10,PLN,0.23923521
2020-04-14,PLN,0.23923415
2020-04-15,PLN,0.23923376
2020-04-16,PLN,0.23923455
2020-04-17,PLN,0.23923389
2020-04-20,PLN,0.2392346
2020-04-21,PLN,0.23923398
2020-04-22,PLN,0.23923318
2020-04-23,PLN,0.23923524
2020-04-24,PLN,0.23923092
2020-04-27,PLN,0.23923471
2020-04-28,PLN,0.23923376
2020-04-29,PLN,0.23923469
2020-04-30,PLN,0.23923696
2020-05-02,PLN,0.24154844
2020-05-04,PLN,0.24154462
2020-05-05,PLN,0.2415453
2020-05-06,PLN,0.24154636
2020-05-07,PLN,0.24154603
2020-05-08,PLN,0.24154573
2020-05-10,PLN,0.24154494
2020-05-11,PLN,0.24154727
2020-05-12,PLN,0.24154612
2020-05-13,PLN,0.24154517
2020-05-14,PLN,0.24154522
2020-05-15,PLN,0.2415396
2020-05-18,PLN,0.24154548
2020-05-19,PLN,0.24154514
2020-05-20,PLN,0.24154539
2020-05-21,PLN,0.24154452
2020-05-22,PLN,0.24154511
2020-05-23,PLN,0.24154709
2020-05-25,PLN,0.24154357
2020-05-26,PLN,0.24154592
2020-05-27,PLN,0.24154528
2020-05-28,PLN,0.24154562
2020-05-29,PLN,0.24154663
2020-05-30,PLN,0.24154459
2020-05-31,PLN,0.2415399
2020-06-01,PLN,0.25316539
2020-06-02,PLN,0.25316404
2020-06-03,PLN,0.25316551
2020-06-04,PLN,0.25316592
2020-06-05,PLN,0.25316534
2020-06-06,PLN,0.25317061
2020-06-08,PLN,0.2531647
2020-06-09,PLN,0.25316452
2020-06-10,PLN,0.25316571
2020-06-11,PLN,0.2531742
2020-06-12,PLN,0.25316702
2020-06-13,PLN,0.25316425
2020-06-15,PLN,0.25316461
2020-06-16,PLN,0.25316502
2020-06-17,PLN,0.25316727
2020-06-18,PLN,0.25316449
2020-06-19,PLN,0.25316351
2020-06-22,PLN,0.2531642
2020-06-23,PLN,0.25316474
2020-06-24,PLN,0.25316483
2020-06-25,PLN,0.25316537
2020-06-26,PLN,0.25316325
2020-06-29,PLN,0.25316471
2020-06-30,PLN,0.25316435
2020-07-01,PLN,0.25773189
2020-07-02,PLN,0.25773234
2020-07-03,PLN,0.25773349
2020-07-04,PLN,0.25772186
2020-07-06,PLN,0.25773125
2020-07-07,PLN,0.25773256
2020-07-08,PLN,0.25773227
2020-07-09,PLN,0.25773341
2020-07-10,PLN,0.25773156
2020-07-13,PLN,0.25773322
2020-07-14,PLN,0.25773197
2020-07-15,PLN,0.25773175
2020-07-16,PLN,0.25773179
2020-07-17,PLN,0.25773173
2020-07-20,PLN,0.25773137
2020-07-21,PLN,0.25773325
2020-07-22,PLN,0.25773171
2020-07-23,PLN,0.25773112
2020-07-24,PLN,0.25773246
2020-07-25,PLN,0.25772207
2020-07-27,PLN,0.25773172
2020-07-28,PLN,0.25773305
2020-07-29,PLN,0.25773279
2020-07-30,PLN,0.25772841
2020-07-31,PLN,0.25773214
2020-08-03,PLN,0.26881874
2020-08-04,PLN,0.26881718
2020-08-05,PLN,0.26881685
2020-08-06,PLN,0.26881659
2020-08-07,PLN,0.26881715
2020-08-10,PLN,0.26881651
2020-08-11,PLN,0.26881738
2020-08-12,PLN,0.2688174
2020-08-13,PLN,0.26882077
2020-08-14,PLN,0.26881826
2020-08-16,PLN,0.26881212
2020-08-17,PLN,0.26881564
2020-08-18,PLN,0.26881751
2020-08-19,PLN,0.26881757
2020-08-20,PLN,0.26881609
2020-08-21,PLN,0.26881838
2020-08-24,PLN,0.26881745
2020-08-25,PLN,0.26881733
2020-08-26,PLN,0.26881675
2020-08-27,PLN,0.26881759
2020-08-28,PLN,0.268817
2020-08-31,PLN,0.26881705
2020-09-01,PLN,0.26385156
2020-09-02,PLN,0.26385252
2020-09-03,PLN,0.26385191
2020-09-04,PLN,0.26385222
2020-09-05,PLN,0.26385255
2020-09-07,PLN,0.26385191
2020-09-08,PLN,0.26385246
2020-09-09,PLN,0.26385263
2020-09-10,PLN,0.26385254
2020-09-11,PLN,0.26385092
2020-09-12,PLN,0.26386378
2020-09-14,PLN,0.26385056
2020-09-15,PLN,0.26385185
2020-09-16,PLN,0.26385213
2020-09-17,PLN,0.26385109
2020-09-18,PLN,0.26385139
2020-09-19,PLN,0.26385467
2020-09-21,PLN,0.26385494
2020-09-22,PLN,0.26385295
2020-09-23,PLN,0.26385116
2020-09-24,PLN,0.26385221
2020-09-25,PLN,0.26385432
2020-09-28,PLN,0.26385291
2020-09-29,PLN,0.26385265
2020-09-30,PLN,0.2638513
2020-10-01,PLN,0.25973974
2020-10-02,PLN,0.25973991
2020-10-03,PLN,0.25975005
2020-10-04,PLN,0.25975358
2020-10-05,PLN,0.25974065
2020-10-06,PLN,0.25974052
2020-10-07,PLN,0.25974038
2020-10-08,PLN,0.25973819
2020-10-09,PLN,0.2597409
2020-10-12,PLN,0.25973837
2020-10-13,PLN,0.25974047
2020-10-14,PLN,0.25974295
2020-10-15,PLN,0.25973923
2020-10-16,PLN,0.25974076
2020-10-19,PLN,0.25974158
2020-10-20,PLN,0.25973963
2020-10-21,PLN,0.25974178
2020-10-22,PLN,0.25973883
2020-10-23,PLN,0.25974211
2020-10-26,PLN,0.25973928
2020-10-27,PLN,0.25974101
2020-10-28,PLN,0.25974079
2020-10-29,PLN,0.25974041
2020-10-30,PLN,0.25973954
2020-10-31,PLN,0.25974015
2020-11-01,PLN,0.26391162
